gamePk,team_side,team_id,team_name,inningsPitched,outs,runs,earnedRuns,hits,homeRuns,strikeOuts,baseOnBalls,hitBatsmen,numberOfPitches,balls,strikes,strikePercentage,groundOuts,flyOuts,completeGames,shutouts,saveOpportunities
746393,home,117,Houston Astros,9.0,27,2,2,9,0,12,3,0,150,54,96,.640,6,3,0,0,0
746233,away,138,St. Louis Cardinals,9.0,27,5,5,7,1,5,4,0,131,47,84,.640,12,2,0,0,0
746233,home,108,Los Angeles Angels,9.0,27,10,8,10,1,9,8,1,187,75,112,.600,11,2,0,0,0
747204,away,113,Cincinnati Reds,8.1,25,6,6,11,2,10,8,2,192,83,109,.570,8,2,0,0,0
747204,home,109,Arizona Diamondbacks,9.0,27,5,5,11,0,11,5,0,168,74,94,.560,8,3,0,0,0
745420,away,115,Colorado Rockies,9.0,27,4,4,4,3,4,11,0,160,76,84,.530,13,3,0,0,0
745420,home,135,San Diego Padres,9.0,27,5,5,9,0,6,1,0,141,49,92,.650,9,6,0,0,0
745256,away,118,Kansas City Royals,8.0,24,6,6,11,2,10,1,0,157,56,101,.640,3,7,0,0,0
745256,home,136,Seattle Mariners,9.0,27,2,2,6,0,10,0,2,133,42,91,.680,7,6,0,0,0
745343,away,119,Los Angeles Dodgers,10.0,30,4,4,6,1,13,4,0,145,51,94,.650,7,6,0,0,0
745343,home,137,San Francisco Giants,10.0,30,6,5,11,2,13,2,0,176,69,107,.610,9,3,0,0,0
746799,away,120,Washington Nationals,8.0,24,4,4,7,2,5,3,0,117,46,71,.610,8,6,0,0,0
746799,home,145,Chicago White Sox,9.0,27,0,0,4,0,8,3,0,142,57,85,.600,5,5,0,1,0
745821,away,143,Philadelphia Phillies,9.0,27,0,0,4,0,8,0,0,109,36,73,.670,9,3,0,1,0
745821,home,121,New York Mets,9.0,27,4,4,7,0,7,8,1,183,80,103,.560,8,6,0,0,0
746796,away,120,Washington Nationals,9.0,27,3,1,8,1,4,2,0,147,58,89,.610,12,6,0,0,0
746796,home,145,Chicago White Sox,9.0,27,6,6,10,0,11,4,0,161,56,105,.650,11,3,0,0,0
746799,away,120,Washington Nationals,8.0,24,4,4,7,2,5,3,0,117,46,71,.610,8,6,0,0,0
746799,home,145,Chicago White Sox,9.0,27,0,0,4,0,8,3,0,142,57,85,.600,5,5,0,1,0
746473,away,146,Miami Marlins,10.0,30,0,0,4,0,6,1,0,129,44,85,.660,14,5,0,1,0
746473,home,116,Detroit Tigers,10.0,30,1,0,4,0,8,0,0,117,42,75,.640,12,2,0,0,0
746962,away,139,Tampa Bay Rays,11.0,33,5,3,7,1,14,2,2,162,48,114,.700,11,2,0,0,0
746962,home,111,Boston Red Sox,12.0,36,4,3,8,2,15,2,0,165,48,117,.710,9,4,0,0,0
747124,away,112,Chicago Cubs,8.0,24,7,2,9,2,4,4,0,140,54,86,.610,11,8,0,0,0
747124,home,144,Atlanta Braves,9.0,27,0,0,3,0,11,0,2,115,31,84,.730,9,4,0,1,0
745909,away,147,New York Yankees,9.0,27,1,1,7,1,8,0,0,130,37,93,.720,5,8,0,0,0
745909,home,142,Minnesota Twins,9.0,27,5,5,13,1,6,3,0,147,47,100,.680,7,3,0,0,0
745989,away,134,Pittsburgh Pirates,8.0,24,4,4,10,1,9,2,0,131,41,90,.690,10,2,0,0,0
745989,home,158,Milwaukee Brewers,9.0,27,3,3,3,2,13,1,0,160,55,105,.660,6,4,0,0,0
745014,away,114,Cleveland Guardians,9.0,27,4,4,7,3,10,5,0,150,49,101,.670,8,8,0,0,0
745014,home,140,Texas Rangers,9.0,27,7,7,7,1,3,6,4,173,62,111,.640,9,8,0,0,0
746396,away,133,Oakland Athletics,9.1,28,2,1,6,1,11,2,0,163,53,110,.670,3,7,0,0,0
746396,home,117,Houston Astros,10.0,30,1,1,7,0,14,2,1,162,51,111,.690,6,4,0,0,0
746235,away,138,St. Louis Cardinals,9.0,27,6,6,12,1,13,4,0,150,50,100,.670,8,3,0,0,0
746235,home,108,Los Angeles Angels,9.0,27,7,6,12,1,14,4,0,174,54,120,.690,3,5,0,0,0
747205,away,113,Cincinnati Reds,9.0,27,2,2,6,0,7,1,0,130,40,90,.690,9,6,0,0,0
747205,home,109,Arizona Diamondbacks,9.0,27,6,6,13,1,5,1,1,144,54,90,.630,7,9,0,0,0
745418,away,115,Colorado Rockies,9.0,27,3,3,11,0,6,4,0,145,57,88,.610,9,3,0,0,0
745418,home,135,San Diego Padres,9.0,27,6,6,10,2,13,1,0,150,48,102,.680,7,4,0,0,0
745257,away,118,Kansas City Royals,9.0,27,2,2,7,2,11,2,0,153,61,92,.600,4,4,0,0,0
745257,home,136,Seattle Mariners,9.0,27,4,4,5,1,10,4,0,130,47,83,.640,6,3,0,0,0
745342,away,119,Los Angeles Dodgers,9.0,27,2,2,9,0,3,4,0,132,48,84,.640,11,4,0,0,0
745342,home,137,San Francisco Giants,9.0,27,10,10,13,1,12,3,0,156,53,103,.660,6,5,0,0,0
747038,away,141,Toronto Blue Jays,8.0,24,3,3,11,2,12,3,0,140,48,92,.660,5,3,0,0,0
747038,home,110,Baltimore Orioles,9.0,27,2,2,5,0,6,6,0,169,69,100,.590,6,7,0,0,0
746472,away,146,Miami Marlins,9.0,27,0,0,7,0,8,2,1,148,49,99,.670,8,5,0,1,0
746472,home,116,Detroit Tigers,9.0,27,2,2,4,1,8,2,0,138,44,94,.680,13,3,0,0,0
745992,away,134,Pittsburgh Pirates,8.0,24,10,10,13,5,10,3,1,144,49,95,.660,5,5,0,0,0
745992,home,158,Milwaukee Brewers,9.0,27,2,2,8,1,7,1,0,135,40,95,.700,9,9,0,0,0
746795,away,120,Washington Nationals,8.0,24,2,2,9,0,1,2,0,107,35,72,.670,9,5,0,0,0
746795,home,145,Chicago White Sox,9.0,27,0,0,3,0,10,5,0,155,56,99,.640,8,5,0,1,0
747203,away,113,Cincinnati Reds,8.0,24,2,2,6,1,6,2,0,117,42,75,.640,10,2,0,0,0
747203,home,109,Arizona Diamondbacks,9.0,27,1,1,3,1,10,2,0,112,37,75,.670,5,7,0,0,0
745417,away,115,Colorado Rockies,9.0,27,0,0,4,0,9,4,0,147,57,90,.610,4,7,0,1,0
745417,home,135,San Diego Padres,9.0,27,8,8,12,2,9,2,0,139,45,94,.680,9,4,0,0,0
745259,away,118,Kansas City Royals,8.0,24,4,3,9,1,8,2,0,150,50,100,.670,7,5,0,0,0
745259,home,136,Seattle Mariners,9.0,27,2,2,6,0,9,1,0,138,36,102,.740,7,5,0,0,0
745582,away,121,New York Mets,8.0,24,10,7,10,1,3,5,1,130,53,77,.590,10,8,0,0,0
745582,home,143,Philadelphia Phillies,9.0,27,5,3,9,1,3,3,1,141,55,86,.610,14,5,0,0,0
746960,away,139,Tampa Bay Rays,9.0,27,3,3,8,2,12,1,1,131,43,88,.670,6,4,0,0,0
746960,home,111,Boston Red Sox,9.0,27,4,1,7,0,12,3,1,157,49,108,.690,8,3,0,0,0
747123,away,112,Chicago Cubs,9.0,27,1,1,8,0,11,2,1,128,42,86,.670,10,3,0,0,0
747123,home,144,Atlanta Braves,9.0,27,7,6,13,2,8,4,2,155,53,102,.660,6,9,0,0,0
745908,away,147,New York Yankees,9.0,27,0,0,4,0,6,4,0,135,51,84,.620,10,7,0,1,0
745908,home,142,Minnesota Twins,9.0,27,4,4,13,1,4,2,0,142,43,99,.700,10,7,0,0,0
745015,away,114,Cleveland Guardians,8.0,24,4,4,7,2,4,4,1,134,60,74,.550,8,6,0,0,0
745015,home,140,Texas Rangers,9.0,27,0,0,6,0,9,2,1,135,50,85,.630,11,3,0,1,0
746397,away,133,Oakland Athletics,8.0,24,3,3,8,0,5,1,0,95,27,68,.720,8,6,0,0,0
746397,home,117,Houston Astros,9.0,27,0,0,2,0,9,4,0,127,52,75,.590,14,2,0,1,0
746231,away,138,St. Louis Cardinals,8.0,24,7,7,14,3,10,4,1,178,62,116,.650,4,4,0,0,0
746231,home,108,Los Angeles Angels,9.0,27,2,2,9,1,10,5,0,173,61,112,.650,7,7,0,0,0
745341,away,119,Los Angeles Dodgers,8.0,24,4,3,7,1,6,3,0,136,46,90,.660,6,6,0,0,0
745341,home,137,San Francisco Giants,9.0,27,1,1,7,0,10,4,1,159,60,99,.620,8,4,0,0,0
745907,away,147,New York Yankees,9.0,27,0,0,3,0,8,0,1,115,38,77,.670,10,9,0,1,0
745907,home,142,Minnesota Twins,9.0,27,5,5,9,1,8,2,0,134,44,90,.670,12,4,0,0,0
745580,away,121,New York Mets,11.0,33,5,4,9,0,9,4,1,170,62,108,.640,10,6,0,0,0
745580,home,143,Philadelphia Phillies,11.0,33,6,3,8,1,13,3,0,189,62,127,.670,10,5,0,0,0
746959,away,139,Tampa Bay Rays,9.0,27,5,5,9,2,7,3,1,158,55,103,.650,11,10,0,0,0
746959,home,111,Boston Red Sox,9.0,27,7,5,8,1,11,7,1,196,77,119,.610,11,2,0,0,0
746881,away,134,Pittsburgh Pirates,9.0,27,4,3,7,1,11,1,1,139,40,99,.710,7,4,0,0,0
746881,home,112,Chicago Cubs,9.0,27,5,4,7,2,12,1,0,136,41,95,.700,5,4,0,0,0
746391,away,133,Oakland Athletics,8.0,24,8,8,8,1,8,6,1,153,59,94,.610,5,4,0,0,0
746391,home,117,Houston Astros,9.0,27,1,1,4,0,10,1,1,119,41,78,.660,10,3,0,0,0
746150,away,113,Cincinnati Reds,9.0,27,2,2,4,0,11,3,0,164,59,105,.640,7,3,0,0,0
746150,home,119,Los Angeles Dodgers,9.0,27,7,7,11,1,11,3,0,164,55,109,.660,4,6,0,0,0
746878,away,134,Pittsburgh Pirates,9.0,27,3,3,4,1,15,4,0,181,68,113,.620,9,2,0,0,0
746878,home,112,Chicago Cubs,9.0,27,9,8,15,2,9,1,0,171,53,118,.690,10,3,0,0,0
745579,away,120,Washington Nationals,8.0,24,4,4,5,0,4,1,2,131,49,82,.630,8,8,0,0,0
745579,home,143,Philadelphia Phillies,9.0,27,2,2,4,0,6,3,0,124,42,82,.660,4,9,0,0,0
747037,away,136,Seattle Mariners,8.0,24,9,8,10,1,2,2,0,141,50,91,.650,12,8,0,0,0
747037,home,110,Baltimore Orioles,9.0,27,2,2,9,1,4,1,0,137,47,90,.660,9,5,0,0,0
745747,away,145,Chicago White Sox,8.0,24,4,4,9,2,8,3,0,129,49,80,.620,4,7,0,0,0
745747,home,147,New York Yankees,9.0,27,2,1,8,0,10,2,0,135,42,93,.690,5,10,0,0,0
744934,away,139,Tampa Bay Rays,9.0,27,3,3,4,1,5,0,0,117,32,85,.730,8,6,0,0,0
744934,home,141,Toronto Blue Jays,9.0,27,4,3,8,1,9,3,0,146,52,94,.640,12,3,0,0,0
746641,away,142,Minnesota Twins,8.0,24,3,3,7,2,5,0,1,109,27,82,.750,9,7,0,0,0
746641,home,114,Cleveland Guardians,9.0,27,2,2,4,1,9,5,0,135,59,76,.560,8,3,0,0,0
746065,away,121,New York Mets,8.0,24,8,8,13,1,8,4,1,163,60,103,.630,7,5,0,0,0
746065,home,146,Miami Marlins,9.0,27,0,0,6,0,9,1,0,127,47,80,.630,8,9,0,1,0
747122,away,135,San Diego Padres,9.0,27,1,1,7,0,18,3,0,155,54,101,.650,3,3,0,0,0
747122,home,144,Atlanta Braves,9.0,27,3,3,13,0,6,3,0,158,59,99,.630,12,2,0,0,0
746310,away,133,Oakland Athletics,8.0,24,6,6,11,2,5,3,0,144,53,91,.630,10,5,0,0,0
746310,home,118,Kansas City Royals,9.0,27,2,2,4,1,10,3,0,134,47,87,.650,6,9,0,0,0
745016,away,108,Los Angeles Angels,9.0,27,3,3,5,2,5,2,0,130,52,78,.600,6,9,0,0,0
745016,home,140,Texas Rangers,9.0,27,9,8,14,2,11,4,0,181,67,114,.630,8,3,0,0,0
746388,away,158,Milwaukee Brewers,8.0,24,5,5,10,2,9,2,1,147,54,93,.630,4,5,0,0,0
746388,home,117,Houston Astros,9.0,27,4,4,7,2,9,4,1,158,64,94,.590,9,4,0,0,0
745178,away,111,Boston Red Sox,8.0,24,10,10,14,4,6,3,0,187,72,115,.610,9,5,0,0,0
745178,home,138,St. Louis Cardinals,9.0,27,6,5,12,1,4,4,0,143,55,88,.620,14,5,0,0,0
747201,away,116,Detroit Tigers,9.0,27,0,0,3,0,9,0,0,104,24,80,.770,11,5,0,1,0
747201,home,109,Arizona Diamondbacks,9.0,27,13,13,17,0,11,2,1,165,55,110,.670,8,5,0,0,0
746148,away,113,Cincinnati Reds,8.0,24,7,7,9,3,2,4,1,152,54,98,.640,7,9,0,0,0
746148,home,119,Los Angeles Dodgers,9.0,27,3,3,8,2,4,0,0,116,37,79,.680,11,5,0,0,0
745335,away,115,Colorado Rockies,8.0,24,10,10,14,1,5,6,1,167,69,98,.590,8,8,0,0,0
745335,home,137,San Francisco Giants,9.0,27,5,5,11,1,7,3,2,170,57,113,.660,7,6,0,0,0
745744,away,145,Chicago White Sox,8.0,24,6,5,9,4,11,5,0,166,63,103,.620,8,2,0,0,0
745744,home,147,New York Yankees,9.0,27,1,1,6,0,16,1,0,132,42,90,.680,2,6,0,0,0
746882,away,134,Pittsburgh Pirates,8.1,25,1,1,5,0,3,3,0,105,36,69,.660,8,9,0,0,0
746882,home,112,Chicago Cubs,9.0,27,0,0,4,0,12,1,0,116,30,86,.740,9,6,0,1,0
744938,away,139,Tampa Bay Rays,9.0,27,4,4,10,0,5,0,1,118,34,84,.710,9,8,0,0,0
744938,home,141,Toronto Blue Jays,9.0,27,5,5,12,1,10,4,0,172,55,117,.680,7,5,0,0,0
747036,away,136,Seattle Mariners,9.0,27,3,3,6,1,6,6,0,152,59,93,.610,6,5,0,0,0
747036,home,110,Baltimore Orioles,9.0,27,4,4,7,0,9,4,1,144,55,89,.620,9,6,0,0,0
745339,away,115,Colorado Rockies,8.0,24,14,14,18,1,7,5,0,169,63,106,.630,7,5,0,0,0
745339,home,137,San Francisco Giants,9.0,27,4,4,10,0,10,3,0,145,51,94,.650,11,4,0,0,0
746067,away,121,New York Mets,9.1,28,10,9,13,2,6,3,0,140,47,93,.660,10,7,0,0,0
746067,home,146,Miami Marlins,10.0,30,9,9,15,0,7,2,3,190,59,131,.690,13,4,0,0,0
745581,away,120,Washington Nationals,9.2,29,4,3,7,2,4,4,0,142,55,87,.610,10,6,0,0,0
745581,home,143,Philadelphia Phillies,10.0,30,3,3,11,0,12,0,1,145,39,106,.730,13,1,0,0,0
746642,away,142,Minnesota Twins,8.0,24,11,10,16,1,5,4,1,172,63,109,.630,6,6,0,0,0
746642,home,114,Cleveland Guardians,9.0,27,4,2,10,0,10,1,0,151,51,100,.660,5,4,0,0,0
746308,away,133,Oakland Athletics,8.0,24,5,5,11,1,4,0,0,120,35,85,.710,9,4,0,0,0
746308,home,118,Kansas City Royals,9.0,27,3,3,11,1,13,1,0,146,45,101,.690,9,2,0,0,0
746389,away,158,Milwaukee Brewers,9.0,27,2,2,8,1,9,2,0,118,35,83,.700,11,1,0,0,0
746389,home,117,Houston Astros,9.0,27,4,4,6,1,3,3,0,154,58,96,.620,10,8,0,0,0
745177,away,111,Boston Red Sox,8.0,24,7,6,14,1,7,3,0,164,53,111,.680,6,6,0,0,0
745177,home,138,St. Louis Cardinals,9.0,27,2,2,6,1,7,1,0,124,37,87,.700,10,8,0,0,0
745013,away,108,Los Angeles Angels,12.1,37,3,2,6,1,8,7,1,198,79,119,.600,11,5,0,0,0
745013,home,140,Texas Rangers,13.0,39,2,2,5,2,12,4,0,206,83,123,.600,23,2,0,0,0
747202,away,116,Detroit Tigers,9.0,27,3,2,8,0,11,3,0,141,58,83,.590,8,2,0,0,0
747202,home,109,Arizona Diamondbacks,9.0,27,8,8,15,0,11,3,1,170,55,115,.680,6,7,0,0,0
746142,away,113,Cincinnati Reds,8.0,24,4,4,6,0,8,3,0,140,51,89,.640,8,4,0,0,0
746142,home,119,Los Angeles Dodgers,9.0,27,0,0,3,0,11,0,0,117,34,83,.710,8,2,0,1,0
747121,away,135,San Diego Padres,8.0,24,3,3,11,1,3,1,0,135,45,90,.670,10,6,0,0,0
747121,home,144,Atlanta Braves,9.0,27,0,0,7,0,10,0,0,136,44,92,.680,6,10,0,1,0
745179,away,111,Boston Red Sox,9.0,27,3,3,6,1,15,0,0,131,37,94,.720,5,4,0,0,0
745179,home,138,St. Louis Cardinals,9.0,27,11,11,14,3,10,4,0,194,74,120,.620,7,4,0,0,0
747035,away,136,Seattle Mariners,8.0,24,6,6,12,2,5,0,0,116,35,81,.700,9,3,0,0,0
747035,home,110,Baltimore Orioles,9.0,27,3,2,8,0,13,3,0,132,48,84,.640,5,4,0,0,0
745577,away,120,Washington Nationals,8.0,24,11,11,12,1,6,6,0,167,65,102,.610,6,8,0,0,0
745577,home,143,Philadelphia Phillies,9.0,27,5,4,7,2,7,4,0,144,53,91,.630,11,5,0,0,0
745745,away,145,Chicago White Sox,8.0,24,7,7,10,2,9,1,0,139,43,96,.690,5,8,0,0,0
745745,home,147,New York Yankees,9.0,27,2,2,6,1,8,3,1,151,58,93,.620,7,7,0,0,0
744937,away,139,Tampa Bay Rays,8.0,24,5,4,7,1,8,4,1,134,56,78,.580,9,4,0,0,0
744937,home,141,Toronto Blue Jays,9.0,27,2,2,4,1,10,1,2,139,47,92,.660,4,8,0,0,0
746636,away,142,Minnesota Twins,8.2,26,5,5,4,2,6,2,0,113,35,78,.690,8,7,0,0,0
746636,home,114,Cleveland Guardians,9.0,27,2,1,4,1,9,1,1,125,42,83,.660,6,8,0,0,0
746064,away,121,New York Mets,9.0,27,3,3,8,2,11,2,1,166,50,116,.700,9,4,0,0,0
746064,home,146,Miami Marlins,9.0,27,7,7,12,1,8,3,2,164,53,111,.680,10,6,0,0,0
746306,away,133,Oakland Athletics,8.0,24,8,8,10,0,5,4,0,126,40,86,.680,9,6,0,0,0
746306,home,118,Kansas City Royals,9.0,27,4,4,11,1,12,2,1,144,48,96,.670,8,3,0,0,0
746392,away,158,Milwaukee Brewers,8.0,24,9,9,14,3,10,6,1,174,72,102,.590,9,3,0,0,0
746392,home,117,Houston Astros,9.0,27,4,4,10,0,8,2,0,144,54,90,.630,7,8,0,0,0
746880,away,134,Pittsburgh Pirates,9.0,27,2,2,2,0,7,4,2,133,51,82,.620,6,8,0,0,0
746880,home,112,Chicago Cubs,9.0,27,3,3,10,1,9,6,0,175,73,102,.580,8,5,0,0,0
745012,away,108,Los Angeles Angels,9.0,27,1,1,7,1,5,2,0,109,31,78,.720,15,4,0,0,0
745012,home,140,Texas Rangers,9.0,27,4,4,6,0,7,4,0,148,55,93,.630,10,3,0,0,0
745336,away,115,Colorado Rockies,8.0,24,4,3,9,1,5,2,1,140,53,87,.620,10,5,0,0,0
745336,home,137,San Francisco Giants,9.0,27,1,1,3,1,5,3,0,141,52,89,.630,13,4,0,0,0
747198,away,116,Detroit Tigers,8.0,24,6,6,12,0,5,4,0,133,51,82,.620,8,7,0,0,0
747198,home,109,Arizona Diamondbacks,9.0,27,4,4,8,1,7,2,0,132,42,90,.680,8,7,0,0,0
746144,away,113,Cincinnati Reds,9.2,29,3,2,7,1,10,3,1,158,56,102,.650,6,5,0,0,0
746144,home,119,Los Angeles Dodgers,10.0,30,2,2,6,0,11,4,1,148,47,101,.680,10,2,0,0,0
747120,away,135,San Diego Padres,9.0,27,1,1,4,0,11,1,0,124,34,90,.730,9,4,0,0,0
747120,home,144,Atlanta Braves,9.0,27,9,8,14,3,9,4,0,199,73,126,.630,5,9,0,0,0
747119,away,135,San Diego Padres,9.0,27,5,5,12,2,10,3,1,175,59,116,.660,5,8,0,0,0
747119,home,144,Atlanta Braves,9.0,27,6,6,10,0,5,4,0,134,42,92,.690,10,6,0,0,0
747121,away,135,San Diego Padres,8.0,24,3,3,11,1,3,1,0,135,45,90,.670,10,6,0,0,0
747121,home,144,Atlanta Braves,9.0,27,0,0,7,0,10,0,0,136,44,92,.680,6,10,0,1,0
744935,away,145,Chicago White Sox,8.0,24,9,9,12,2,6,4,0,143,53,90,.630,6,6,0,0,0
744935,home,141,Toronto Blue Jays,9.0,27,3,3,9,1,9,4,0,151,54,97,.640,6,4,0,0,0
746637,away,121,New York Mets,8.0,24,3,2,4,0,8,2,0,119,45,74,.620,6,7,0,0,0
746637,home,114,Cleveland Guardians,9.0,27,1,1,6,1,11,1,0,131,45,86,.660,10,3,0,0,0
746066,away,158,Milwaukee Brewers,9.1,28,3,2,7,0,4,6,1,146,56,90,.620,13,3,0,0,0
746066,home,146,Miami Marlins,10.0,30,2,1,4,1,11,6,1,145,60,85,.590,12,6,0,0,0
744857,away,142,Minnesota Twins,8.0,24,12,10,14,2,8,2,0,126,37,89,.710,7,6,0,0,0
744857,home,120,Washington Nationals,9.0,27,3,3,8,1,8,2,0,127,40,87,.690,9,4,0,0,0
745093,away,111,Boston Red Sox,9.0,27,0,0,3,0,8,1,0,116,32,84,.720,11,3,0,1,0
745093,home,139,Tampa Bay Rays,9.0,27,5,5,7,2,10,0,0,119,39,80,.670,7,3,0,0,0
745746,away,136,Seattle Mariners,9.0,27,4,4,12,0,3,4,1,137,55,82,.600,13,1,0,0,0
745746,home,147,New York Yankees,9.0,27,5,5,7,1,7,3,0,140,53,87,.620,7,8,0,0,0
746307,away,116,Detroit Tigers,8.0,24,8,7,11,2,6,4,0,155,53,102,.660,8,6,0,0,0
746307,home,118,Kansas City Royals,9.0,27,3,3,7,1,4,4,0,141,54,87,.620,13,4,0,0,0
745181,away,110,Baltimore Orioles,8.0,24,6,6,8,1,6,7,0,161,64,97,.600,9,4,0,0,0
745181,home,138,St. Louis Cardinals,9.0,27,3,1,3,1,7,4,0,126,44,82,.650,12,5,0,0,0
746390,away,108,Los Angeles Angels,9.0,27,7,7,10,2,5,4,0,151,57,94,.620,11,10,0,0,0
746390,home,117,Houston Astros,9.0,27,9,9,13,4,4,2,0,145,53,92,.630,13,5,0,0,0
746146,away,109,Arizona Diamondbacks,8.0,24,6,6,8,3,2,2,0,119,42,77,.650,9,7,0,0,0
746146,home,119,Los Angeles Dodgers,9.0,27,4,4,10,2,10,1,0,154,51,103,.670,9,3,0,0,0
746633,away,121,New York Mets,8.0,24,7,7,7,2,8,3,1,128,45,83,.650,7,4,0,0,0
746633,home,114,Cleveland Guardians,9.0,27,6,6,11,3,7,1,1,144,49,95,.660,11,4,0,0,0
746716,away,135,San Diego Padres,8.0,24,2,1,3,0,6,4,1,142,54,88,.620,8,5,0,0,0
746716,home,113,Cincinnati Reds,9.0,27,0,0,5,0,5,2,0,117,41,76,.650,9,5,0,1,0
745503,away,137,San Francisco Giants,9.0,27,7,4,11,0,9,3,0,169,58,111,.660,12,2,0,0,0
745503,home,134,Pittsburgh Pirates,10.0,30,6,4,9,2,7,5,0,195,77,118,.610,11,8,0,0,0
745578,away,140,Texas Rangers,8.0,24,5,5,8,1,7,3,0,129,39,90,.700,7,2,0,0,0
745578,home,143,Philadelphia Phillies,9.0,27,2,2,9,1,13,2,0,143,48,95,.660,8,3,0,0,0
746058,away,158,Milwaukee Brewers,9.0,27,5,4,12,0,7,0,2,125,33,92,.740,11,5,0,0,0
746058,home,146,Miami Marlins,9.0,27,7,7,11,0,9,6,0,167,62,105,.630,11,4,0,0,0
744860,away,142,Minnesota Twins,9.0,27,0,0,3,0,10,3,0,128,44,84,.660,5,7,0,1,0
744860,home,120,Washington Nationals,9.0,27,10,10,10,4,4,4,2,150,64,86,.570,9,4,0,0,0
745090,away,111,Boston Red Sox,9.0,27,2,2,7,0,10,1,0,124,36,88,.710,10,2,0,0,0
745090,home,139,Tampa Bay Rays,9.0,27,5,5,7,2,10,3,0,127,39,88,.690,5,7,0,0,0
745742,away,136,Seattle Mariners,9.0,27,3,3,5,1,9,2,1,141,42,99,.700,8,4,0,0,0
745742,home,147,New York Yankees,9.0,27,6,6,10,4,11,2,1,178,66,112,.630,7,6,0,0,0
744936,away,145,Chicago White Sox,9.0,27,0,0,2,0,9,1,0,125,41,84,.670,6,3,0,1,0
744936,home,141,Toronto Blue Jays,9.0,27,5,4,8,0,11,4,0,140,46,94,.670,9,5,0,0,0
746309,away,116,Detroit Tigers,8.0,24,10,10,15,3,7,1,0,139,38,101,.730,7,6,0,0,0
746309,home,118,Kansas City Royals,9.0,27,3,3,6,0,8,3,0,141,50,91,.650,5,6,0,0,0
746875,away,144,Atlanta Braves,9.1,28,4,1,7,0,10,6,1,157,62,95,.610,9,6,0,0,0
746875,home,112,Chicago Cubs,10.0,30,3,2,5,2,10,5,1,177,70,107,.600,12,6,0,0,0
745180,away,110,Baltimore Orioles,8.0,24,3,3,5,1,8,2,1,122,42,80,.660,11,3,0,0,0
745180,home,138,St. Louis Cardinals,9.0,27,1,0,3,0,8,1,1,117,34,83,.710,10,6,0,0,0
746385,away,108,Los Angeles Angels,9.1,28,6,5,10,4,6,5,0,160,56,104,.650,9,9,0,0,0
746385,home,117,Houston Astros,10.0,30,5,5,11,2,8,4,0,166,64,102,.610,6,5,0,0,0
745662,away,115,Colorado Rockies,8.0,24,5,5,6,3,11,3,0,152,61,91,.600,6,6,0,0,0
745662,home,133,Oakland Athletics,9.0,27,4,4,8,3,6,1,1,139,44,95,.680,11,6,0,0,0
746145,away,109,Arizona Diamondbacks,9.0,27,3,2,6,0,10,1,0,122,39,83,.680,3,7,0,0,0
746145,home,119,Los Angeles Dodgers,9.0,27,7,7,12,2,7,2,0,147,55,92,.630,12,5,0,0,0
745180,away,110,Baltimore Orioles,8.0,24,3,3,5,1,8,2,1,122,42,80,.660,11,3,0,0,0
745180,home,138,St. Louis Cardinals,9.0,27,1,0,3,0,8,1,1,117,34,83,.710,10,6,0,0,0
744856,away,142,Minnesota Twins,9.0,27,2,2,7,1,6,1,1,142,50,92,.650,9,9,0,0,0
744856,home,120,Washington Nationals,9.0,27,3,3,7,2,9,0,1,126,39,87,.690,6,6,0,0,0
746634,away,121,New York Mets,8.0,24,6,6,8,1,8,3,2,136,54,82,.600,8,2,0,0,0
746634,home,114,Cleveland Guardians,9.0,27,3,3,8,3,11,3,1,156,52,104,.670,5,5,0,0,0
745173,away,110,Baltimore Orioles,8.0,24,5,3,8,1,3,2,0,129,41,88,.680,6,8,0,0,0
745173,home,138,St. Louis Cardinals,9.0,27,4,1,8,0,5,2,0,156,63,93,.600,11,6,0,0,0
746386,away,108,Los Angeles Angels,9.0,27,1,1,6,0,6,2,0,107,33,74,.690,11,1,0,0,0
746386,home,117,Houston Astros,9.0,27,2,2,3,1,5,4,0,134,50,84,.630,10,9,0,0,0
746304,away,116,Detroit Tigers,8.0,24,8,8,9,1,10,4,1,146,52,94,.640,8,3,0,0,0
746304,home,118,Kansas City Royals,9.0,27,3,3,6,0,12,6,0,172,66,106,.620,7,5,0,0,0
746712,away,135,San Diego Padres,9.0,27,3,3,6,1,9,2,0,118,39,79,.670,7,6,0,0,0
746712,home,113,Cincinnati Reds,9.0,27,7,6,14,1,3,1,1,120,41,79,.660,7,5,0,0,0
745502,away,137,San Francisco Giants,10.0,30,5,5,6,1,15,6,1,190,70,120,.630,9,2,0,0,0
745502,home,134,Pittsburgh Pirates,10.0,30,9,7,12,1,12,8,0,194,80,114,.590,9,4,0,0,0
745576,away,140,Texas Rangers,8.0,24,11,5,8,3,10,6,0,181,76,105,.580,11,5,0,0,0
745576,home,143,Philadelphia Phillies,9.0,27,4,4,7,2,8,5,1,139,52,87,.630,7,4,0,0,0
746063,away,158,Milwaukee Brewers,8.0,24,1,1,4,1,7,1,0,104,40,64,.620,8,5,0,0,0
746063,home,146,Miami Marlins,9.0,27,0,0,4,0,5,0,0,116,34,82,.710,5,12,0,1,0
745089,away,111,Boston Red Sox,9.0,27,5,5,8,1,8,6,0,154,60,94,.610,11,3,0,0,0
