gamePk,team_side,team_id,team_name,atBats,hits,doubles,triples,homeRuns,rbi,strikeOuts,baseOnBalls,avg,obp,slg,ops,stolenBases,caughtStealing,plateAppearances,leftOnBase
746592,away,134,Pittsburgh Pirates,29,2,0,0,0,0,10,1,.236,.302,.373,.675,1,0,31,8
746592,home,114,Cleveland Guardians,35,13,1,0,4,6,7,3,.239,.310,.396,.706,0,0,39,17
745048,away,135,San Diego Padres,30,6,0,0,1,4,7,10,.265,.327,.418,.745,2,0,43,21
745048,home,139,Tampa Bay Rays,30,4,0,0,0,1,8,6,.230,.306,.369,.675,2,0,37,19
746347,away,118,Kansas City Royals,33,7,1,0,1,2,6,5,.255,.312,.421,.733,1,1,38,17
746347,home,117,Houston Astros,32,9,1,0,3,7,9,2,.261,.320,.419,.739,0,0,34,7
745861,away,141,Toronto Blue Jays,31,3,0,0,1,3,9,5,.241,.313,.394,.707,1,0,38,20
745861,home,142,Minnesota Twins,30,6,0,0,1,4,6,4,.252,.321,.425,.746,0,0,35,16
746750,away,121,New York Mets,33,7,1,0,1,2,16,3,.249,.320,.419,.739,0,1,36,15
746750,home,145,Chicago White Sox,27,2,0,0,0,0,9,2,.219,.277,.339,.616,0,1,30,3
744970,away,133,Oakland Athletics,42,16,4,1,0,4,7,2,.234,.305,.400,.705,2,1,44,23
744970,home,140,Texas Rangers,37,10,4,0,1,6,11,5,.238,.305,.377,.682,1,1,42,21
746505,away,110,Baltimore Orioles,35,9,1,0,1,5,6,4,.251,.315,.442,.757,2,0,40,17
746505,home,115,Colorado Rockies,32,6,0,0,0,1,11,2,.245,.307,.401,.708,0,0,34,11
745292,away,146,Miami Marlins,35,10,1,0,1,7,7,1,.241,.296,.373,.669,1,0,38,8
745292,home,137,San Francisco Giants,31,6,0,0,1,4,11,2,.240,.309,.392,.701,0,1,37,12
746183,away,136,Seattle Mariners,29,5,1,0,1,2,8,5,.216,.304,.364,.668,2,0,35,12
746183,home,108,Los Angeles Angels,28,4,1,0,1,3,9,4,.230,.302,.373,.675,0,0,33,13
747157,away,119,Los Angeles Dodgers,36,9,1,0,0,3,14,2,.253,.330,.437,.767,0,0,38,21
747157,home,109,Arizona Diamondbacks,41,17,4,0,2,13,3,2,.262,.335,.437,.772,1,0,43,14
745536,away,144,Atlanta Braves,38,6,0,0,1,2,14,4,.241,.306,.413,.719,0,0,42,21
745536,home,143,Philadelphia Phillies,37,6,2,0,0,3,9,3,.257,.326,.420,.746,1,0,40,17
745947,away,138,St. Louis Cardinals,31,6,1,0,2,3,9,5,.249,.313,.393,.706,0,1,37,10
745947,home,158,Milwaukee Brewers,30,7,1,0,3,9,8,8,.253,.332,.408,.740,1,0,38,12
746992,away,145,Chicago White Sox,31,8,0,0,0,3,6,1,.219,.277,.338,.615,1,0,33,11
746992,home,110,Baltimore Orioles,43,18,4,1,2,13,11,8,.252,.317,.444,.761,0,0,53,37
746668,away,117,Houston Astros,32,6,2,0,0,3,8,5,.260,.320,.418,.738,0,0,38,16
746668,home,113,Cincinnati Reds,36,13,1,0,0,5,10,6,.233,.307,.399,.706,4,0,43,25
746265,away,114,Cleveland Guardians,35,9,3,0,2,4,5,1,.239,.310,.397,.707,2,0,36,11
746265,home,118,Kansas City Royals,28,2,2,0,0,2,6,2,.254,.311,.419,.730,1,0,31,4
747155,away,119,Los Angeles Dodgers,41,17,3,1,2,11,5,4,.255,.331,.439,.770,4,0,46,13
747155,home,109,Arizona Diamondbacks,35,12,2,0,1,6,11,4,.263,.336,.437,.773,0,1,41,13
745373,away,116,Detroit Tigers,32,6,1,0,0,0,10,2,.233,.297,.387,.684,1,0,34,15
745373,home,135,San Diego Padres,32,8,1,0,0,3,4,0,.265,.327,.417,.744,1,0,32,10
745046,away,142,Minnesota Twins,36,10,2,0,2,5,5,4,.252,.321,.425,.746,0,0,40,15
745046,home,139,Tampa Bay Rays,37,10,2,0,1,4,10,2,.231,.306,.369,.675,2,0,39,17
745619,away,136,Seattle Mariners,32,6,1,0,1,4,11,5,.216,.303,.364,.667,3,0,38,14
745619,home,133,Oakland Athletics,29,5,3,0,2,5,12,2,.234,.305,.400,.705,0,0,31,4
745779,away,111,Boston Red Sox,30,6,0,1,0,1,9,3,.256,.321,.432,.753,0,0,34,10
745779,home,121,New York Mets,30,8,3,0,0,2,8,2,.249,.320,.419,.739,0,0,33,14
746833,away,134,Pittsburgh Pirates,35,8,0,0,2,5,5,2,.236,.302,.373,.675,0,0,38,13
746833,home,112,Chicago Cubs,31,6,1,1,1,3,6,2,.240,.316,.394,.710,0,0,34,11
744972,away,147,New York Yankees,38,12,3,0,1,7,7,1,.252,.334,.440,.774,2,0,40,15
744972,home,140,Texas Rangers,35,9,2,0,1,4,12,2,.238,.305,.378,.683,0,0,37,14
746991,away,145,Chicago White Sox,33,6,1,0,0,0,10,1,.219,.277,.337,.614,0,0,34,10
746991,home,110,Baltimore Orioles,33,8,3,0,0,6,8,9,.252,.318,.443,.761,1,0,43,19
746020,away,120,Washington Nationals,38,11,4,0,2,6,8,2,.245,.311,.379,.690,2,1,40,15
746020,home,146,Miami Marlins,33,8,3,0,0,2,13,4,.241,.296,.373,.669,1,0,37,17
745047,away,142,Minnesota Twins,33,6,0,0,1,1,9,2,.251,.321,.424,.745,1,0,35,16
745047,home,139,Tampa Bay Rays,30,6,0,0,0,2,12,1,.230,.306,.368,.674,4,0,32,17
744891,away,143,Philadelphia Phillies,43,18,5,0,3,10,11,6,.258,.327,.423,.750,2,0,50,30
744891,home,141,Toronto Blue Jays,42,16,2,0,4,9,8,2,.242,.314,.397,.711,0,0,44,17
745778,away,111,Boston Red Sox,32,6,0,0,0,2,15,3,.255,.321,.431,.752,0,0,36,16
745778,home,121,New York Mets,29,7,1,0,3,7,10,2,.249,.320,.420,.740,1,0,32,6
747079,away,115,Colorado Rockies,33,6,0,1,0,0,13,1,.244,.306,.400,.706,0,0,34,16
747079,home,144,Atlanta Braves,28,7,1,0,0,2,6,5,.241,.306,.412,.718,2,1,35,12
746264,away,114,Cleveland Guardians,34,10,1,0,1,7,7,3,.239,.310,.397,.707,0,2,41,17
746264,home,118,Kansas City Royals,30,4,1,0,0,1,8,3,.253,.310,.417,.727,0,0,36,14
746834,away,134,Pittsburgh Pirates,32,8,0,0,1,5,9,2,.236,.302,.373,.675,2,0,36,6
746834,home,112,Chicago Cubs,32,5,0,0,0,0,10,4,.239,.315,.393,.708,2,0,36,15
745944,away,138,St. Louis Cardinals,43,9,3,0,1,7,13,2,.249,.312,.393,.705,3,0,48,16
745944,home,158,Milwaukee Brewers,40,5,3,0,2,4,17,3,.252,.331,.408,.739,0,0,45,14
744968,away,147,New York Yankees,35,10,1,0,0,4,13,3,.252,.334,.439,.773,1,1,39,18
744968,home,140,Texas Rangers,31,6,0,0,2,7,14,5,.238,.305,.378,.683,2,0,38,11
746185,away,119,Los Angeles Dodgers,36,6,0,1,1,6,16,4,.254,.331,.438,.769,1,0,40,12
746185,home,108,Los Angeles Angels,34,5,0,0,2,2,9,2,.230,.301,.372,.673,1,0,36,11
745615,away,136,Seattle Mariners,28,5,2,0,0,2,10,3,.216,.303,.363,.666,0,1,32,8
745615,home,133,Oakland Athletics,30,6,0,0,2,3,8,2,.233,.304,.400,.704,0,0,32,6
745293,away,109,Arizona Diamondbacks,39,11,1,0,2,8,11,3,.263,.336,.437,.773,3,0,42,17
745293,home,137,San Francisco Giants,37,11,2,1,2,7,15,4,.240,.309,.394,.703,1,0,42,13
744887,away,143,Philadelphia Phillies,32,8,1,0,3,4,8,2,.258,.327,.424,.751,1,0,37,16
744887,home,141,Toronto Blue Jays,33,6,5,0,0,2,10,1,.241,.313,.397,.710,0,0,34,10
746990,away,145,Chicago White Sox,39,15,3,0,3,8,4,4,.220,.278,.340,.618,0,0,44,16
746990,home,110,Baltimore Orioles,31,7,0,0,1,1,10,3,.252,.318,.443,.761,1,1,34,11
746666,away,117,Houston Astros,36,9,2,0,1,5,13,3,.260,.320,.418,.738,0,0,39,18
746666,home,113,Cincinnati Reds,38,13,4,0,1,10,7,5,.234,.308,.400,.708,3,0,43,19
746019,away,120,Washington Nationals,34,5,3,0,0,3,7,5,.244,.311,.378,.689,0,1,39,20
746019,home,146,Miami Marlins,35,7,2,0,0,4,13,2,.240,.296,.372,.668,0,0,37,8
745045,away,142,Minnesota Twins,37,11,3,0,2,4,10,2,.252,.321,.425,.746,0,0,39,16
745045,home,139,Tampa Bay Rays,33,9,2,0,1,8,5,3,.231,.306,.369,.675,0,0,37,14
745776,away,111,Boston Red Sox,30,9,1,0,0,3,7,4,.256,.321,.430,.751,0,1,36,15
745776,home,121,New York Mets,30,7,1,0,1,8,9,6,.249,.320,.420,.740,0,0,37,11
747075,away,115,Colorado Rockies,31,5,1,1,0,2,16,5,.244,.306,.399,.705,0,1,36,13
747075,home,144,Atlanta Braves,30,7,3,0,1,5,6,8,.241,.307,.412,.719,2,1,39,17
746262,away,114,Cleveland Guardians,30,7,2,0,0,1,8,1,.239,.310,.397,.707,0,1,31,8
746262,home,118,Kansas City Royals,34,10,3,0,1,4,11,1,.254,.310,.418,.728,0,0,35,15
746835,away,134,Pittsburgh Pirates,29,0,0,0,0,0,7,2,.235,.301,.371,.672,0,0,31,8
746835,home,112,Chicago Cubs,39,17,3,0,3,11,6,3,.241,.317,.395,.712,0,0,43,19
745938,away,138,St. Louis Cardinals,36,5,1,0,0,3,13,5,.248,.312,.391,.703,1,0,42,15
745938,home,158,Milwaukee Brewers,36,6,3,1,1,2,12,3,.251,.330,.408,.738,3,0,39,18
744964,away,147,New York Yankees,35,8,1,0,2,6,7,6,.252,.335,.439,.774,1,0,41,12
744964,home,140,Texas Rangers,38,14,6,0,0,9,8,4,.239,.306,.379,.685,3,0,42,16
746178,away,119,Los Angeles Dodgers,30,6,0,0,0,1,8,5,.254,.330,.437,.767,0,0,35,14
746178,home,108,Los Angeles Angels,34,11,0,0,3,10,10,4,.230,.302,.374,.676,1,0,39,14
745370,away,116,Detroit Tigers,37,7,1,0,2,5,12,6,.233,.297,.387,.684,1,0,43,18
745370,home,135,San Diego Padres,38,10,2,0,1,6,7,8,.265,.327,.417,.744,1,0,47,24
745614,away,136,Seattle Mariners,42,16,7,0,1,16,6,4,.217,.304,.365,.669,1,0,48,11
745614,home,133,Oakland Athletics,33,7,4,0,0,3,14,1,.233,.304,.400,.704,0,1,34,13
745290,away,109,Arizona Diamondbacks,33,7,1,0,2,5,8,8,.263,.336,.437,.773,4,0,42,25
745290,home,137,San Francisco Giants,30,4,1,0,1,4,14,5,.240,.309,.393,.702,0,0,35,7
746664,away,117,Houston Astros,29,4,0,0,0,0,5,5,.260,.320,.416,.736,1,0,34,11
746664,home,113,Cincinnati Reds,30,6,1,0,1,1,8,2,.234,.307,.399,.706,1,0,32,9
745042,away,142,Minnesota Twins,33,7,1,0,2,4,11,2,.251,.320,.425,.745,0,0,35,7
745042,home,139,Tampa Bay Rays,35,8,2,1,0,3,13,1,.231,.306,.369,.675,0,0,36,13
745612,away,136,Seattle Mariners,36,11,3,0,3,6,8,3,.218,.305,.368,.673,2,0,42,20
745612,home,133,Oakland Athletics,36,10,0,0,2,4,11,2,.234,.304,.400,.704,0,0,39,15
745289,away,109,Arizona Diamondbacks,31,4,1,0,0,0,14,5,.262,.336,.435,.771,0,0,38,19
745289,home,137,San Francisco Giants,34,9,5,0,0,3,9,0,.240,.309,.393,.702,2,0,34,19
745451,away,120,Washington Nationals,35,10,2,0,1,4,6,5,.245,.312,.378,.690,1,0,42,25
745451,home,134,Pittsburgh Pirates,30,8,2,0,0,8,7,9,.235,.302,.371,.673,2,0,40,15
746021,away,143,Philadelphia Phillies,32,7,2,0,1,4,8,6,.258,.327,.424,.751,1,0,38,13
746021,home,146,Miami Marlins,34,7,2,0,0,1,9,2,.240,.296,.371,.667,0,0,36,13
747073,away,115,Colorado Rockies,32,6,0,0,2,3,16,3,.243,.305,.399,.704,4,0,36,11
747073,home,144,Atlanta Braves,31,5,1,0,0,1,8,0,.241,.306,.411,.717,0,0,31,8
744966,away,108,Los Angeles Angels,30,4,0,0,0,1,11,3,.230,.301,.373,.674,0,0,33,10
744966,home,140,Texas Rangers,32,10,1,0,1,3,2,1,.239,.306,.379,.685,0,1,34,14
745369,away,116,Detroit Tigers,34,8,0,0,1,4,8,3,.233,.297,.387,.684,0,0,37,18
745369,home,135,San Diego Padres,33,7,2,0,2,3,3,1,.264,.327,.417,.744,0,0,34,9
746832,away,147,New York Yankees,31,7,1,0,0,3,6,6,.252,.335,.438,.773,0,1,37,14
746832,home,112,Chicago Cubs,28,1,1,0,0,0,13,4,.240,.316,.394,.710,1,0,32,8
745941,away,115,Colorado Rockies,30,3,2,0,1,3,14,3,.242,.305,.398,.703,0,0,33,7
745941,home,158,Milwaukee Brewers,29,4,0,0,0,1,7,5,.250,.330,.406,.736,4,0,34,9
746993,away,139,Tampa Bay Rays,31,3,0,0,0,0,12,3,.230,.305,.367,.672,2,1,35,22
746993,home,110,Baltimore Orioles,26,4,0,0,1,2,5,3,.251,.317,.442,.759,0,0,30,13
745777,away,113,Cincinnati Reds,31,3,0,0,2,4,15,2,.233,.306,.398,.704,1,0,34,7
745777,home,121,New York Mets,35,9,1,0,2,6,10,1,.249,.321,.420,.741,1,0,39,10
746912,away,145,Chicago White Sox,32,6,1,0,0,1,7,3,.220,.278,.339,.617,0,0,35,12
746912,home,111,Boston Red Sox,28,5,0,0,1,3,5,2,.255,.321,.429,.750,0,0,33,11
746016,away,143,Philadelphia Phillies,48,22,8,0,2,16,9,2,.260,.329,.427,.756,0,0,53,22
746016,home,146,Miami Marlins,32,5,1,0,0,2,13,3,.239,.295,.370,.665,0,0,36,14
747074,away,141,Toronto Blue Jays,35,7,1,0,0,1,11,1,.241,.313,.395,.708,0,0,37,20
747074,home,144,Atlanta Braves,30,7,1,0,0,3,8,3,.241,.306,.410,.716,1,1,33,14
744967,away,108,Los Angeles Angels,34,7,0,0,1,4,4,3,.230,.301,.372,.673,0,0,37,12
744967,home,140,Texas Rangers,29,4,0,0,0,1,12,4,.239,.306,.378,.684,0,0,34,15
746343,away,109,Arizona Diamondbacks,27,2,0,0,0,0,8,4,.261,.335,.433,.768,0,0,32,10
746343,home,117,Houston Astros,34,12,3,0,2,8,8,3,.260,.320,.417,.737,1,0,38,13
746257,away,142,Minnesota Twins,30,4,1,0,0,0,11,1,.251,.319,.423,.742,0,0,31,4
746257,home,118,Kansas City Royals,33,10,1,0,1,5,5,1,.254,.310,.418,.728,1,0,35,10
745131,away,136,Seattle Mariners,37,11,2,0,1,6,5,4,.218,.306,.368,.674,2,0,44,20
745131,home,138,St. Louis Cardinals,31,5,0,0,1,1,6,3,.247,.311,.390,.701,1,1,34,9
745611,away,116,Detroit Tigers,50,12,3,0,0,5,17,5,.233,.297,.386,.683,0,0,55,27
745611,home,133,Oakland Athletics,49,15,2,1,1,7,12,1,.234,.304,.401,.705,1,0,51,26
745371,away,137,San Francisco Giants,33,6,0,0,1,1,11,1,.239,.308,.392,.700,1,0,34,12
745371,home,135,San Diego Padres,33,9,1,0,2,3,9,1,.264,.326,.417,.743,1,0,34,7
746104,away,114,Cleveland Guardians,31,5,1,0,2,3,10,3,.239,.310,.397,.707,1,1,34,7
746104,home,119,Los Angeles Dodgers,32,6,2,0,1,1,8,1,.253,.330,.436,.766,0,0,34,8
745455,away,120,Washington Nationals,30,7,2,0,1,4,4,6,.245,.312,.378,.690,3,0,39,14
745455,home,134,Pittsburgh Pirates,31,5,0,0,1,3,7,4,.234,.302,.370,.672,0,0,35,7
745455,away,120,Washington Nationals,30,7,2,0,1,4,4,6,.245,.312,.378,.690,3,0,39,14
745455,home,134,Pittsburgh Pirates,31,5,0,0,1,3,7,4,.234,.302,.370,.672,0,0,35,7
745456,away,120,Washington Nationals,39,13,3,0,1,8,12,3,.245,.313,.379,.692,4,0,44,21
745456,home,134,Pittsburgh Pirates,36,11,4,0,0,6,14,6,.235,.302,.370,.672,0,1,43,20
746829,away,147,New York Yankees,31,4,0,0,0,1,7,6,.251,.334,.436,.770,2,0,37,19
746829,home,112,Chicago Cubs,29,4,0,1,0,0,5,2,.239,.315,.392,.707,0,2,31,7
746986,away,139,Tampa Bay Rays,38,12,2,1,2,5,8,5,.231,.306,.368,.674,1,0,43,24
746986,home,110,Baltimore Orioles,33,6,0,0,1,1,10,3,.251,.317,.441,.758,0,0,37,14
745613,away,116,Detroit Tigers,32,5,2,0,0,2,10,4,.232,.296,.385,.681,3,0,37,20
745613,home,133,Oakland Athletics,33,6,1,0,0,1,6,1,.234,.303,.399,.702,1,0,34,12
746344,away,109,Arizona Diamondbacks,37,10,0,0,2,5,11,1,.261,.335,.433,.768,0,0,40,20
746344,home,117,Houston Astros,37,13,2,0,2,10,6,3,.261,.321,.418,.739,0,0,41,18
745775,away,113,Cincinnati Reds,31,6,1,0,0,0,10,2,.233,.306,.397,.703,1,0,34,14
745775,home,121,New York Mets,31,7,2,0,1,4,9,3,.249,.321,.420,.741,0,0,35,15
746018,away,143,Philadelphia Phillies,36,11,2,1,0,5,7,0,.260,.329,.427,.756,0,1,37,10
746018,home,146,Miami Marlins,39,14,3,0,3,7,9,4,.240,.296,.373,.669,3,0,43,22
744963,away,108,Los Angeles Angels,28,3,0,0,1,3,11,5,.229,.301,.371,.672,3,0,35,12
744963,home,140,Texas Rangers,31,7,3,0,0,6,7,4,.239,.306,.377,.683,1,0,35,12
745942,away,115,Colorado Rockies,33,6,0,0,2,2,16,1,.242,.304,.398,.702,0,0,34,10
745942,home,158,Milwaukee Brewers,32,10,2,0,3,5,4,1,.251,.330,.408,.738,2,1,33,9
745125,away,136,Seattle Mariners,32,5,1,0,0,0,13,5,.218,.305,.367,.672,0,0,37,18
745125,home,138,St. Louis Cardinals,25,2,1,0,1,2,10,1,.246,.310,.390,.700,0,0,27,3
746259,away,142,Minnesota Twins,32,5,2,1,0,2,10,0,.250,.319,.422,.741,0,0,34,10
746259,home,118,Kansas City Royals,29,6,0,0,0,3,8,0,.254,.310,.417,.727,0,0,31,6
746911,away,145,Chicago White Sox,36,10,0,0,2,5,6,3,.221,.278,.340,.618,0,0,39,15
746911,home,111,Boston Red Sox,32,10,3,0,2,7,11,4,.256,.322,.430,.752,3,0,36,12
747076,away,141,Toronto Blue Jays,42,17,3,0,2,9,6,0,.243,.314,.397,.711,0,0,42,16
747076,home,144,Atlanta Braves,35,10,2,0,0,4,7,3,.241,.307,.410,.717,1,0,38,17
745372,away,137,San Francisco Giants,33,8,0,0,2,5,6,3,.239,.308,.392,.700,0,0,37,11
745372,home,135,San Diego Padres,34,11,2,0,0,2,5,2,.265,.327,.417,.744,0,0,37,16
746099,away,114,Cleveland Guardians,34,7,2,0,1,2,7,3,.238,.309,.396,.705,2,0,39,22
746099,home,119,Los Angeles Dodgers,30,8,1,0,2,7,8,3,.254,.330,.436,.766,1,0,34,5
746989,away,139,Tampa Bay Rays,34,8,0,0,1,2,8,2,.231,.305,.368,.673,3,1,36,11
746989,home,110,Baltimore Orioles,33,5,0,0,0,0,11,3,.250,.316,.439,.755,1,0,36,21
745453,away,120,Washington Nationals,33,6,2,0,1,3,10,0,.245,.312,.379,.691,0,0,33,9
745453,home,134,Pittsburgh Pirates,37,12,3,0,3,7,6,0,.236,.302,.372,.674,0,1,37,15
747072,away,141,Toronto Blue Jays,41,8,2,0,1,3,12,3,.242,.313,.397,.710,0,0,47,24
747072,home,144,Atlanta Braves,37,8,0,0,1,3,7,3,.241,.306,.409,.715,0,0,41,22
746910,away,145,Chicago White Sox,36,12,1,0,0,7,6,2,.222,.279,.340,.619,0,0,39,15
746910,home,111,Boston Red Sox,32,8,3,0,2,2,9,1,.256,.321,.431,.752,0,2,33,11
745774,away,113,Cincinnati Reds,32,7,2,0,0,3,12,2,.233,.306,.397,.703,0,1,35,12
745774,home,121,New York Mets,31,4,0,0,0,1,9,3,.248,.320,.418,.738,3,0,35,16
746017,away,143,Philadelphia Phillies,31,5,1,0,0,1,10,2,.259,.328,.425,.753,0,0,33,13
746017,home,146,Miami Marlins,31,11,2,0,2,10,4,4,.241,.297,.374,.671,1,0,36,10
746258,away,142,Minnesota Twins,29,5,1,0,0,0,9,1,.249,.318,.421,.739,0,0,30,8
746258,home,118,Kansas City Royals,29,6,2,0,0,2,5,3,.253,.310,.416,.726,0,0,33,15
745940,away,115,Colorado Rockies,38,12,3,0,2,4,6,2,.242,.305,.399,.704,0,0,41,17
745940,home,158,Milwaukee Brewers,31,3,0,0,0,1,7,0,.250,.328,.406,.734,1,0,31,6
745128,away,136,Seattle Mariners,40,14,5,0,2,10,13,4,.219,.306,.369,.675,0,0,45,19
745128,home,138,St. Louis Cardinals,35,9,3,0,0,4,10,3,.247,.310,.389,.699,2,0,38,18
746827,away,147,New York Yankees,32,6,2,0,0,1,9,2,.251,.334,.435,.769,1,0,35,13
746827,home,112,Chicago Cubs,28,3,1,0,0,2,10,2,.238,.314,.391,.705,0,0,30,9
744965,away,108,Los Angeles Angels,33,5,2,0,1,4,10,2,.228,.300,.371,.671,0,0,35,7
744965,home,140,Texas Rangers,33,10,2,0,3,6,5,3,.239,.306,.379,.685,1,0,37,20
745616,away,116,Detroit Tigers,43,16,4,0,1,9,9,4,.234,.298,.386,.684,1,0,48,23
745616,home,133,Oakland Athletics,34,8,1,0,0,1,11,3,.234,.303,.398,.701,2,0,38,16
746098,away,114,Cleveland Guardians,31,6,0,0,0,0,8,1,.238,.309,.395,.704,0,0,32,11
746098,home,119,Los Angeles Dodgers,32,9,1,1,2,4,9,3,.254,.330,.437,.767,0,0,35,16
745368,away,137,San Francisco Giants,36,9,2,0,4,7,14,2,.239,.308,.394,.702,1,0,38,8
745368,home,135,San Diego Padres,34,8,0,0,2,3,4,5,.265,.327,.417,.744,0,0,39,15
746345,away,109,Arizona Diamondbacks,39,15,1,0,4,12,6,4,.262,.335,.436,.771,1,1,45,16
746345,home,117,Houston Astros,38,12,2,0,1,6,12,2,.261,.321,.419,.740,0,0,42,19
745534,away,139,Tampa Bay Rays,35,8,0,0,1,1,7,1,.231,.305,.368,.673,1,0,36,15
745534,home,143,Philadelphia Phillies,29,5,0,0,1,2,4,5,.259,.328,.424,.752,0,0,34,7
747090,away,113,Cincinnati Reds,34,8,1,0,0,1,12,2,.233,.306,.396,.702,2,1,37,16
747090,home,144,Atlanta Braves,29,2,0,0,0,0,7,1,.240,.305,.407,.712,0,0,30,4
745454,away,146,Miami Marlins,34,8,2,0,0,2,14,2,.241,.297,.374,.671,0,0,36,18
745454,home,134,Pittsburgh Pirates,33,7,1,0,1,3,6,1,.235,.302,.372,.674,0,0,34,15
745698,away,118,Kansas City Royals,34,6,0,0,2,3,14,3,.253,.309,.415,.724,1,0,37,11
745698,home,147,New York Yankees,34,12,2,0,2,8,6,7,.251,.334,.436,.770,2,0,41,18
744888,away,121,New York Mets,27,3,0,0,0,1,9,4,.247,.320,.416,.736,2,1,34,12
744888,home,141,Toronto Blue Jays,30,4,1,0,0,2,14,2,.242,.313,.395,.708,0,0,35,6
746909,away,110,Baltimore Orioles,34,6,3,0,1,3,8,6,.250,.316,.438,.754,0,0,41,20
746909,home,111,Boston Red Sox,38,15,3,0,4,12,13,3,.257,.322,.434,.756,1,0,42,11
745860,away,108,Los Angeles Angels,33,9,2,0,2,6,8,4,.229,.301,.372,.673,0,0,39,12
745860,home,142,Minnesota Twins,31,5,2,0,1,2,12,3,.249,.317,.421,.738,0,0,34,12
746746,away,114,Cleveland Guardians,35,8,2,0,2,5,10,8,.238,.309,.396,.705,5,0,43,27
746746,home,145,Chicago White Sox,32,5,0,0,1,3,14,0,.221,.278,.340,.618,0,0,32,2
746101,away,112,Chicago Cubs,39,16,2,0,2,10,7,1,.240,.315,.393,.708,2,0,42,13
746101,home,119,Los Angeles Dodgers,35,10,0,0,1,4,7,5,.254,.330,.437,.767,2,0,41,16
746428,away,115,Colorado Rockies,27,3,0,0,0,0,5,0,.242,.304,.397,.701,0,0,27,4
746428,home,116,Detroit Tigers,32,10,1,1,1,11,8,7,.234,.299,.387,.686,0,0,40,17
745535,away,139,Tampa Bay Rays,39,13,2,1,0,4,5,4,.231,.306,.368,.674,0,0,43,24
745535,home,143,Philadelphia Phillies,37,13,6,0,3,8,9,3,.260,.328,.427,.755,0,0,41,13
745446,away,146,Miami Marlins,35,9,2,0,0,4,9,4,.241,.297,.373,.670,0,0,40,13
745446,home,134,Pittsburgh Pirates,31,8,2,0,1,6,6,4,.236,.302,.372,.674,0,1,36,21
744807,away,144,Atlanta Braves,42,15,3,0,4,12,8,4,.241,.306,.409,.715,1,0,49,23
744807,home,120,Washington Nationals,30,3,3,0,0,0,9,3,.244,.311,.378,.689,1,0,34,11
745694,away,118,Kansas City Royals,34,11,0,0,1,5,8,2,.253,.310,.415,.725,3,1,38,17
745694,home,147,New York Yankees,30,3,0,0,0,0,14,0,.250,.333,.434,.767,0,0,30,6
744886,away,121,New York Mets,33,6,1,0,0,1,11,2,.247,.319,.415,.734,0,0,37,17
744886,home,141,Toronto Blue Jays,34,12,3,2,0,6,5,4,.242,.314,.396,.710,0,0,39,23
746907,away,110,Baltimore Orioles,37,10,0,0,2,5,10,4,.250,.317,.438,.755,1,0,41,16
746907,home,111,Boston Red Sox,34,7,4,0,0,2,13,3,.256,.322,.433,.755,0,0,37,11
745856,away,108,Los Angeles Angels,36,10,1,0,1,5,13,2,.229,.301,.372,.673,0,0,38,14
745856,home,142,Minnesota Twins,33,10,1,0,3,10,5,4,.249,.318,.422,.740,0,0,38,12
746747,away,114,Cleveland Guardians,37,11,3,0,1,5,8,2,.239,.309,.396,.705,2,1,39,12
746747,home,145,Chicago White Sox,32,5,1,0,0,0,6,3,.221,.278,.339,.617,0,0,35,13
745126,away,113,Cincinnati Reds,33,7,1,0,0,3,10,6,.233,.306,.395,.701,3,1,39,18
745126,home,138,St. Louis Cardinals,33,8,1,0,0,0,9,2,.247,.310,.388,.698,0,1,35,19
746346,away,133,Oakland Athletics,41,9,2,0,1,4,14,2,.234,.303,.398,.701,1,0,46,17
746346,home,117,Houston Astros,46,10,2,1,0,3,7,3,.261,.321,.418,.739,0,0,49,28
745210,away,135,San Diego Padres,36,11,1,0,2,7,9,4,.265,.327,.418,.745,0,0,40,16
745210,home,136,Seattle Mariners,34,10,1,0,2,3,9,4,.220,.307,.370,.677,1,0,38,16
747152,away,140,Texas Rangers,30,3,0,0,0,0,13,3,.238,.306,.378,.684,2,0,33,11
747152,home,109,Arizona Diamondbacks,34,10,3,0,3,6,9,2,.262,.336,.437,.773,1,0,37,14
745291,away,158,Milwaukee Brewers,34,9,2,0,1,3,6,2,.250,.328,.406,.734,0,0,36,8
745291,home,137,San Francisco Giants,30,4,1,0,1,2,6,3,.239,.307,.393,.700,0,0,33,10
746097,away,112,Chicago Cubs,38,10,2,0,0,3,10,2,.240,.315,.392,.707,0,0,41,18
746097,home,119,Los Angeles Dodgers,33,8,0,0,3,3,4,1,.254,.330,.437,.767,0,0,34,7
745450,away,146,Miami Marlins,31,6,1,0,0,1,7,3,.241,.297,.372,.669,1,0,35,17
745450,home,134,Pittsburgh Pirates,29,6,2,0,1,3,3,1,.235,.302,.372,.674,1,0,33,9
746745,away,114,Cleveland Guardians,35,10,0,0,1,6,10,4,.239,.310,.396,.706,1,1,39,18
746745,home,145,Chicago White Sox,36,8,1,0,0,3,18,3,.221,.278,.338,.616,1,0,40,19
744881,away,121,New York Mets,29,4,1,0,2,6,1,5,.246,.319,.415,.734,0,0,38,6
744881,home,141,Toronto Blue Jays,33,6,0,0,0,2,9,5,.242,.314,.395,.709,1,0,38,18
747154,away,140,Texas Rangers,35,9,1,0,1,4,3,5,.238,.306,.377,.683,1,0,40,19
